"StartDate","EndDate","IPAddress","Progress","duration_seconds","Finished","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","AI_educated","AI_attitude","control_undesirable","control_jobs","control_oversight","control_recommender","control_beneficial","treat_beneficial_1","treat_undesirable_1","treat_jobs_1","treat_oversight_1","treat_recommender_1","attention_undesirable","attention_jobs","attention_oversight","attention_beneficial","attention_recommender","treat_beneficial_2","treat_undesirable_2","treat_jobs_2","treat_oversight_2","treat_recommender_2","learn_anything","education_level","house_income","gender","mTurkCode","treat_beneficial","treat_undesirable","treat_jobs","treat_oversight","treat_recommender","assignment_beneficial","score_beneficial","assignment_undesirable","score_undesirable","assignment_jobs","score_jobs","assignment_oversight","score_oversight","assignment_recommender","score_recommender","attention_undesirable_correct","attention_jobs_correct","attention_oversight_correct","attention_recommender_correct","attention_beneficial_correct","attention_correct"
"2018-03-31 22:13:50","2018-03-31 22:15:53","45.50.24.202",100,122,1,"2018-03-31 22:15:54","R_2ymvimbPOPcwRjX",33.94140625,-117.95550537109,2,3,NA,NA,4,2,NA,0,3,0,0,0,0,NA,NA,NA,NA,4,0,4,0,0,0,4,2,0,1210860,4,3,4,NA,NA,1,4,1,3,1,4,0,4,0,2,1,NA,NA,NA,NA,1
"2018-03-31 22:14:35","2018-03-31 22:16:53","71.72.60.61",100,137,1,"2018-03-31 22:16:54","R_yqNrO3t5blSmTKh",42.057693481445,-80.043403625488,3,4,4,4,NA,NA,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,0,0,4,2,1,1,2,0,3522850,4,NA,NA,4,2,1,4,0,4,0,4,1,4,1,2,NA,NA,NA,NA,1,1
"2018-03-31 22:13:46","2018-03-31 22:16:56","104.181.143.222",100,190,1,"2018-03-31 22:16:57","R_XnVLvUSolTME7tv",34.147598266602,-117.45809936523,3,4,3,NA,NA,NA,5,0,0,0,0,5,NA,NA,NA,NA,1,0,0,3,5,0,1,1,3,1,6751099,NA,NA,3,5,5,0,5,0,3,1,3,1,5,1,5,NA,NA,NA,1,NA,1
"2018-03-31 22:16:18","2018-03-31 22:17:00","97.124.101.53",100,41,1,"2018-03-31 22:17:00","R_32PbjwZmrmGDQQ8",33.647506713867,-112.3883972168,3,4,NA,NA,2,NA,3,0,0,4,0,0,NA,1,NA,NA,NA,0,4,0,0,2,0,2,2,1,2753064,NA,4,4,NA,2,0,3,1,4,1,4,0,2,1,2,NA,1,NA,NA,NA,1
"2018-03-31 22:08:38","2018-03-31 22:17:29","104.186.234.163",100,530,1,"2018-03-31 22:17:29","R_0HAAJflm4GU5cxr",36.007400512695,-79.873199462891,2,3,NA,NA,NA,3,3,0,0,0,4,0,NA,NA,0,NA,NA,0,3,2,0,0,0,4,2,0,4741029,NA,3,2,4,NA,0,3,1,3,1,2,1,4,0,3,NA,NA,1,NA,NA,1
"2018-03-31 22:17:16","2018-03-31 22:19:01","189.216.104.5",100,104,1,"2018-03-31 22:19:01","R_1o6VdiRB0eKUhT7",19.434204101562,-99.138603210449,2,2,4,4,NA,NA,NA,0,0,0,0,2,NA,NA,NA,NA,1,2,0,0,2,0,0,4,1,1,3569772,2,NA,NA,2,2,1,2,0,4,0,4,1,2,1,2,NA,NA,NA,1,NA,1
"2018-03-31 22:40:00","2018-03-31 22:41:04","73.217.134.109",100,63,1,"2018-03-31 22:41:04","R_2zupvBJXka0C23v",32.672500610352,-80.09700012207,5,4,NA,4,NA,4,NA,0,0,0,4,0,NA,NA,1,NA,NA,4,3,0,0,0,1,3,2,1,839362,4,3,NA,4,NA,1,4,1,3,0,4,1,4,0,4,NA,NA,0,NA,NA,0
"2018-03-31 22:34:52","2018-03-31 22:43:05","207.255.136.11",100,493,1,"2018-03-31 22:43:05","R_3oO3yliMYSUrJGg",41.908798217773,-78.706298828125,3,4,NA,5,4,NA,NA,0,3,0,0,0,0,NA,NA,NA,NA,3,0,0,0,4,1,1,1,0,844655,3,3,NA,NA,4,1,3,1,3,0,5,0,4,1,4,1,NA,NA,NA,NA,1
"2018-03-31 22:44:02","2018-03-31 22:46:13","72.160.90.202",100,130,1,"2018-03-31 22:46:13","R_2Cd3kWbxlZY1vbA",47.364807128906,-122.60479736328,2,NA,NA,NA,NA,2,1,0,0,0,4,0,NA,NA,0,NA,NA,0,4,5,0,0,1,1,2,1,2244177,NA,4,5,4,NA,0,1,1,4,1,5,1,4,0,2,NA,NA,1,NA,NA,1
"2018-04-01 10:31:48","2018-04-01 10:32:45","172.58.168.254",100,56,1,"2018-04-01 10:32:45","R_2bPiStfOv5vxv3T",30.218704223633,-81.753997802734,4,5,4,NA,4,NA,NA,0,0,0,0,4,NA,NA,NA,NA,0,4,0,4,0,0,0,1,1,1,3851183,4,NA,4,NA,4,1,4,0,4,1,4,0,4,1,4,NA,NA,NA,0,NA,0
"2018-04-01 10:30:48","2018-04-01 10:33:50","73.85.202.246",100,181,1,"2018-04-01 10:33:51","R_3kLLblLLH05MmcZ",25.78889465332,-80.296203613281,5,2,4,NA,NA,NA,3,0,0,5,0,0,NA,1,NA,NA,NA,0,0,0,5,2,0,2,1,1,6577266,NA,NA,5,5,2,0,3,0,4,1,5,1,5,1,2,NA,1,NA,NA,NA,1
"2018-04-01 10:33:08","2018-04-01 10:34:06","174.63.180.73",100,57,1,"2018-04-01 10:34:06","R_xxb5Y3ZH7duixVv",28.534103393555,-81.164703369141,5,5,NA,NA,NA,3,2,0,0,4,0,0,NA,NA,NA,NA,NA,0,3,0,4,0,1,1,1,1,1938556,NA,3,4,4,NA,0,2,1,3,1,4,1,4,0,3,NA,NA,NA,NA,NA,NA
"2018-04-01 10:33:22","2018-04-01 10:36:06","24.131.58.195",100,164,1,"2018-04-01 10:36:07","R_322SNLrq8lzonn9",33.375793457031,-84.465698242188,3,3,NA,NA,2,3,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,4,5,0,0,0,1,2,1,2563373,3,4,5,NA,NA,1,3,1,4,1,5,0,2,0,3,NA,NA,NA,NA,1,1
"2018-04-01 10:35:02","2018-04-01 10:38:39","24.251.35.40",100,216,1,"2018-04-01 10:38:40","R_0UPM4ar2DRuN4o9",33.491195678711,-111.92369842529,2,4,NA,5,2,NA,NA,0,2,0,0,0,0,NA,NA,NA,NA,4,0,0,0,2,1,2,2,1,3192055,4,2,NA,NA,2,1,4,1,2,0,5,0,2,1,2,1,NA,NA,NA,NA,1
"2018-04-01 11:25:32","2018-04-01 11:27:31","107.12.142.48",100,119,1,"2018-04-01 11:27:32","R_2V3L7t5Vnr1so9x",34.798400878906,-77.359199523926,2,3,NA,4,2,NA,NA,0,2,0,0,0,1,NA,NA,NA,NA,3,0,0,0,4,1,3,1,0,8260444,3,2,NA,NA,4,1,3,1,2,0,4,0,2,1,4,0,NA,NA,NA,NA,0
"2018-04-01 11:23:27","2018-04-01 11:29:31","76.106.231.79",100,363,1,"2018-04-01 11:29:32","R_5aLLbj66MvkCrnP",30.167205810547,-81.771499633789,1,3,4,2,NA,NA,NA,0,0,0,0,4,NA,NA,NA,NA,1,4,0,0,5,0,1,2,1,0,6562934,4,NA,NA,5,4,1,4,0,4,0,2,1,5,1,4,NA,NA,NA,1,NA,1
"2018-04-01 11:27:16","2018-04-01 11:29:48","74.104.131.189",100,151,1,"2018-04-01 11:29:48","R_1EgkSbXPnIVk7cb",42.054306030273,-71.37149810791,3,2,4,NA,NA,3,NA,2,0,0,0,0,NA,NA,NA,1,NA,0,0,4,4,0,1,2,2,1,1591249,2,NA,4,4,NA,1,2,0,4,1,4,1,4,0,3,NA,NA,NA,NA,1,1
"2018-04-01 11:28:17","2018-04-01 11:33:03","69.18.224.107",100,285,1,"2018-04-01 11:33:03","R_PO1K6JPPTQm6zbX",39.027893066406,-97.221298217773,2,4,NA,4,4,NA,NA,0,4,0,0,0,0,NA,NA,NA,NA,3,0,0,0,3,0,1,1,0,3357163,3,4,NA,NA,3,1,3,1,4,0,4,0,4,1,3,1,NA,NA,NA,NA,1
"2018-04-01 11:33:34","2018-04-01 11:35:42","76.168.192.5",100,128,1,"2018-04-01 11:35:43","R_erf2i8UexEcsqMV",34.043792724609,-118.18740081787,2,2,2,NA,NA,NA,2,0,0,1,0,0,NA,0,NA,NA,NA,0,0,0,1,2,1,2,2,1,6039302,NA,NA,1,1,2,0,2,0,2,1,1,1,1,1,2,NA,0,NA,NA,NA,0
"2018-04-01 11:40:58","2018-04-01 11:43:54","23.242.90.110",100,175,1,"2018-04-01 11:43:54","R_1onbrH2sV4IA2Rd",34.011901855469,-118.46820068359,3,2,NA,5,NA,5,NA,1,0,0,0,0,NA,NA,NA,1,NA,0,5,0,5,0,1,1,1,1,6889713,1,5,NA,5,NA,1,1,1,5,0,5,1,5,0,5,NA,NA,NA,NA,1,1
"2018-04-01 11:42:03","2018-04-01 11:44:41","71.89.56.194",100,158,1,"2018-04-01 11:44:42","R_bwJata5fokZDmuJ",45.003295898438,-89.725601196289,1,1,NA,4,NA,NA,1,0,0,0,3,0,NA,NA,0,NA,NA,0,4,0,0,1,1,1,1,0,7213557,NA,4,NA,3,1,0,1,1,4,0,4,1,3,1,1,NA,NA,1,NA,NA,1
"2018-04-01 11:40:57","2018-04-01 11:45:03","73.5.106.65",100,246,1,"2018-04-01 11:45:04","R_3JbmjYnjUKmmmfQ",35.079406738281,-89.843002319336,1,4,NA,2,NA,2,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,2,0,5,0,1,2,1,1,5282946,4,2,NA,5,NA,1,4,1,2,0,2,1,5,0,2,NA,NA,NA,NA,1,1
"2018-04-01 11:45:38","2018-04-01 11:47:53","100.16.46.122",100,134,1,"2018-04-01 11:47:53","R_AB5g3bzNmYdLYHL",39.538192749023,-76.351898193359,2,4,NA,2,NA,NA,4,0,0,0,0,3,NA,NA,NA,NA,1,0,2,0,1,0,0,2,1,1,3421570,NA,2,NA,1,3,0,4,1,2,0,2,1,1,1,3,NA,NA,NA,1,NA,1
"2018-04-01 11:45:46","2018-04-01 11:49:37","73.178.105.168",100,230,1,"2018-04-01 11:49:37","R_1C3KoF6JSXZExXb",40.784301757812,-74.805999755859,3,4,2,NA,4,NA,NA,0,0,0,0,3,NA,NA,NA,NA,1,3,0,4,0,0,0,2,2,0,6859545,3,NA,4,NA,3,1,3,0,2,1,4,0,4,1,3,NA,NA,NA,1,NA,1
"2018-04-01 11:54:50","2018-04-01 11:59:53","45.242.11.158",100,303,1,"2018-04-01 11:59:54","R_2uPRQjzcRWFyw1T",31.215606689453,29.955307006836,4,4,NA,NA,3,NA,4,0,2,0,0,0,0,NA,NA,NA,NA,0,0,4,0,2,0,2,1,0,6120146,NA,2,4,NA,2,0,4,1,2,1,4,0,3,1,2,1,NA,NA,NA,NA,1
"2018-04-01 12:03:31","2018-04-01 12:07:32","73.247.223.132",100,241,1,"2018-04-01 12:07:33","R_3RvBXpUvZAO8wT7",41.522903442383,-87.418296813965,2,3,NA,3,NA,NA,4,0,0,0,4,0,NA,NA,0,NA,NA,0,2,0,0,3,1,2,1,1,280407,NA,2,NA,4,3,0,4,1,2,0,3,1,4,1,3,NA,NA,1,NA,NA,1
"2018-04-01 12:05:30","2018-04-01 12:09:02","67.10.52.16",100,212,1,"2018-04-01 12:09:03","R_V3VmkZ5TMSHcsbT",25.975997924805,-97.541999816895,2,3,4,5,NA,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,0,5,4,1,2,2,0,4698391,3,NA,NA,5,4,1,3,0,4,0,5,1,5,1,4,NA,NA,NA,NA,1,1
"2018-04-01 12:08:38","2018-04-01 12:12:07","75.70.119.215",100,209,1,"2018-04-01 12:12:08","R_12SEP013bDST0a9",38.852096557617,-104.77770233154,1,2,3,NA,NA,3,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,4,5,0,1,1,2,1,3024912,3,NA,4,5,NA,1,3,0,3,1,4,1,5,0,3,NA,NA,NA,NA,1,1
"2018-04-01 12:10:43","2018-04-01 12:13:10","75.174.107.222",100,147,1,"2018-04-01 12:13:10","R_2EbKff7ngmcZUEY",43.660400390625,-116.63830566406,2,3,NA,NA,4,1,NA,0,0,2,0,0,NA,1,NA,NA,NA,3,2,0,0,0,0,1,1,0,3426544,3,2,2,NA,NA,1,3,1,2,1,2,0,4,0,1,NA,1,NA,NA,NA,1
"2018-04-01 12:11:32","2018-04-01 12:14:20","68.202.82.185",100,167,1,"2018-04-01 12:14:20","R_3GkQGl7l7XEfi5v",28.389892578125,-81.436599731445,3,3,NA,2,NA,2,NA,0,3,0,0,0,0,NA,NA,NA,NA,3,0,0,3,0,1,2,3,1,4200554,3,3,NA,3,NA,1,3,1,3,0,2,1,3,0,2,1,NA,NA,NA,NA,1
"2018-04-01 12:11:10","2018-04-01 12:14:30","75.90.234.196",100,199,1,"2018-04-01 12:14:30","R_1mq34YY22vkA8Zp",38.479507446289,-82.660202026367,3,4,NA,NA,5,3,NA,0,0,4,0,0,NA,1,NA,NA,NA,3,3,0,0,0,1,4,2,1,246252,3,3,4,NA,NA,1,3,1,3,1,4,0,5,0,3,NA,1,NA,NA,NA,1
"2018-04-01 12:16:27","2018-04-01 12:17:29","108.46.62.239",100,62,1,"2018-04-01 12:17:29","R_CkkYbqCXYNR2zpD",40.780899047852,-73.778999328613,2,3,2,NA,NA,NA,3,0,0,4,0,0,NA,0,NA,NA,NA,0,0,0,3,2,0,2,2,1,8895590,NA,NA,4,3,2,0,3,0,2,1,4,1,3,1,2,NA,0,NA,NA,NA,0
"2018-04-01 12:19:02","2018-04-01 12:19:46","103.255.6.79",100,44,1,"2018-04-01 12:19:47","R_2vhIMmjj08R0Hax",33.695693969727,73.011306762695,4,4,NA,NA,NA,4,4,0,0,4,0,0,NA,1,NA,NA,NA,0,4,0,4,0,1,2,2,1,6015592,NA,4,4,4,NA,0,4,1,4,1,4,1,4,0,4,NA,1,NA,NA,NA,1
"2018-04-01 12:14:58","2018-04-01 12:20:29","67.249.139.87",100,330,1,"2018-04-01 12:20:29","R_Wc9yASigxOZ0gX7",42.407196044922,-76.515899658203,2,3,2,NA,3,NA,NA,0,0,2,0,0,NA,1,NA,NA,NA,4,0,0,0,2,0,4,1,0,762566,4,NA,2,NA,2,1,4,0,2,1,2,0,3,1,2,NA,1,NA,NA,NA,1
"2018-04-01 12:15:37","2018-04-01 12:20:30","74.108.140.229",100,292,1,"2018-04-01 12:20:30","R_2UbHaZhw5Hsm2nJ",41.005706787109,-73.743698120117,2,4,NA,NA,2,NA,5,0,2,0,0,0,0,NA,NA,NA,NA,0,0,2,0,2,0,1,1,0,1651883,NA,2,2,NA,2,0,5,1,2,1,2,0,2,1,2,1,NA,NA,NA,NA,1
"2018-04-01 12:20:48","2018-04-01 12:24:20","99.61.29.154",100,212,1,"2018-04-01 12:24:21","R_2QflDGvxygFwf7o",29.503997802734,-98.668197631836,3,3,4,NA,4,NA,NA,0,0,0,0,3,NA,NA,NA,NA,0,4,0,2,0,0,1,1,2,1,8099314,4,NA,2,NA,3,1,4,0,4,1,2,0,4,1,3,NA,NA,NA,0,NA,0
"2018-04-01 12:22:44","2018-04-01 12:25:27","73.195.45.212",100,163,1,"2018-04-01 12:25:28","R_22lwGSvXuCZVoIZ",39.95719909668,-74.916198730469,2,2,NA,4,5,NA,NA,0,0,0,0,3,NA,NA,NA,NA,0,3,5,0,0,0,1,2,4,1,2402605,3,5,NA,NA,3,1,3,1,5,0,4,0,5,1,3,NA,NA,NA,0,NA,0
"2018-04-01 12:26:35","2018-04-01 12:29:36","24.129.99.162",100,180,1,"2018-04-01 12:29:37","R_UlvC8pHRXhmXcY1",30.353302001953,-81.499000549316,3,3,1,NA,NA,NA,3,0,0,0,0,2,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,1,9242515,NA,NA,1,1,2,0,3,0,1,1,1,1,1,1,2,NA,NA,NA,1,NA,1
"2018-04-01 12:28:18","2018-04-01 12:29:55","98.30.240.149",100,97,1,"2018-04-01 12:29:56","R_57GcCp29wW1Zp6x",39.336700439453,-84.549598693848,3,2,NA,NA,4,3,NA,0,0,3,0,0,NA,1,NA,NA,NA,3,4,0,0,0,0,3,3,1,7627659,3,4,3,NA,NA,1,3,1,4,1,3,0,4,0,3,NA,1,NA,NA,NA,1
"2018-04-01 12:29:52","2018-04-01 12:31:22","67.252.88.96",100,89,1,"2018-04-01 12:31:22","R_2aKRiDXwZNQWohJ",42.12190246582,-76.869697570801,2,4,2,2,NA,NA,NA,0,0,0,4,0,NA,NA,0,NA,NA,5,0,0,0,2,1,2,2,0,7935573,5,NA,NA,4,2,1,5,0,2,0,2,1,4,1,2,NA,NA,1,NA,NA,1
"2018-04-01 12:32:10","2018-04-01 12:34:15","71.203.215.69",100,124,1,"2018-04-01 12:34:16","R_2ToUSsdeYcflFUd",36.178207397461,-86.609802246094,3,4,NA,NA,4,2,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,2,2,0,0,1,3,2,0,6687743,3,2,2,NA,NA,1,3,1,2,1,2,0,4,0,2,NA,NA,NA,NA,1,1
"2018-04-01 12:31:39","2018-04-01 12:36:03","65.190.209.139",100,263,1,"2018-04-01 12:36:03","R_3qEFBQ5po9v461N",34.684906005859,-78.543502807617,2,5,NA,3,2,NA,NA,0,0,0,0,2,NA,NA,NA,NA,1,5,1,0,0,0,1,1,1,1,6385252,5,1,NA,NA,2,1,5,1,1,0,3,0,2,1,2,NA,NA,NA,1,NA,1
"2018-04-01 12:37:27","2018-04-01 12:40:16","99.203.21.92",100,168,1,"2018-04-01 12:40:16","R_8j2F2F7jCz7USOt",35.746307373047,-78.723899841309,3,3,4,NA,NA,2,NA,0,0,5,0,0,NA,0,NA,NA,NA,2,0,0,4,0,1,1,1,1,3274905,2,NA,5,4,NA,1,2,0,4,1,5,1,4,0,2,NA,0,NA,NA,NA,0
"2018-04-01 12:37:51","2018-04-01 12:40:16","68.115.100.65",100,145,1,"2018-04-01 12:40:17","R_2uZCgjV7GuYZjqM",44.130798339844,-94,3,4,3,NA,NA,NA,4,0,0,3,0,0,NA,1,NA,NA,NA,0,0,0,4,2,1,4,1,0,504782,NA,NA,3,4,2,0,4,0,3,1,3,1,4,1,2,NA,1,NA,NA,NA,1
"2018-04-01 12:37:05","2018-04-01 12:40:52","70.161.95.15",100,227,1,"2018-04-01 12:40:52","R_3qsz8zNx71X2el4",36.812393188477,-76.237602233887,3,4,NA,NA,5,3,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,4,5,0,0,0,4,1,1,7622694,3,4,5,NA,NA,1,3,1,4,1,5,0,5,0,3,NA,NA,NA,NA,1,1
"2018-04-01 12:40:37","2018-04-01 12:41:23","75.66.114.253",100,45,1,"2018-04-01 12:41:23","R_2PoNir9a2ln9Jyh",35.029006958008,-89.782203674316,5,5,NA,5,NA,NA,5,0,0,0,0,5,NA,NA,NA,NA,0,0,5,0,5,0,1,4,2,1,4925991,NA,5,NA,5,5,0,5,1,5,0,5,1,5,1,5,NA,NA,NA,0,NA,0
"2018-04-01 12:37:17","2018-04-01 12:43:30","24.177.75.221",100,373,1,"2018-04-01 12:43:30","R_1eWZjB88zRQv4GQ",35.64729309082,-82.551200866699,3,3,NA,2,NA,NA,3,0,0,0,2,0,NA,NA,0,NA,NA,0,2,0,0,4,0,4,1,0,5695660,NA,2,NA,2,4,0,3,1,2,0,2,1,2,1,4,NA,NA,1,NA,NA,1
"2018-04-01 12:44:21","2018-04-01 12:46:26","80.47.140.117",100,125,1,"2018-04-01 12:46:27","R_1pAnSgSd45VIlNi",54.945007324219,-1.6174926757812,3,4,3,NA,NA,2,NA,0,0,0,4,0,NA,NA,0,NA,NA,3,0,2,0,0,1,2,1,1,5294833,3,NA,2,4,NA,1,3,0,3,1,2,1,4,0,2,NA,NA,1,NA,NA,1
"2018-04-01 12:50:50","2018-04-01 12:53:29","47.49.66.250",100,158,1,"2018-04-01 12:53:30","R_1kTuU4k7H8wYORs",45.488403320312,-94.232398986816,2,4,2,NA,NA,NA,4,0,0,0,0,4,NA,NA,NA,NA,1,0,0,3,3,0,1,2,2,1,4186995,NA,NA,3,3,4,0,4,0,2,1,3,1,3,1,4,NA,NA,NA,1,NA,1
"2018-04-01 12:49:29","2018-04-01 12:54:58","65.24.79.170",100,328,1,"2018-04-01 12:54:59","R_2dhzjW45i17rG56",41.458297729492,-83.364799499512,2,2,NA,3,NA,1,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,4,0,4,0,1,2,1,1,244025,3,4,NA,4,NA,1,3,1,4,0,3,1,4,0,1,NA,NA,NA,NA,1,1
"2018-04-01 12:53:51","2018-04-01 12:56:05","185.97.92.125",100,133,1,"2018-04-01 12:56:05","R_2Vq1HVNMlRpE1Tm",33.87190246582,35.509704589844,2,4,NA,NA,NA,4,3,0,1,0,0,0,0,NA,NA,NA,NA,0,0,2,3,0,1,0,1,0,3690621,NA,1,2,3,NA,0,3,1,1,1,2,1,3,0,4,1,NA,NA,NA,NA,1
"2018-04-01 12:49:44","2018-04-01 12:56:18","75.15.163.114",100,394,1,"2018-04-01 12:56:19","R_12LQVlpQw6cgsTq",36.182403564453,-79.806701660156,3,3,4,5,NA,NA,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,0,0,5,2,0,4,3,1,4530740,4,NA,NA,5,2,1,4,0,4,0,5,1,5,1,2,NA,NA,NA,NA,1,1
"2018-04-01 12:54:58","2018-04-01 12:57:47","172.58.136.253",100,168,1,"2018-04-01 12:57:48","R_31XxwA4YxGHOvTj",41.832107543945,-87.789703369141,1,3,NA,2,NA,3,NA,0,1,0,0,0,0,NA,NA,NA,NA,3,0,0,5,0,1,2,2,0,6346314,3,1,NA,5,NA,1,3,1,1,0,2,1,5,0,3,1,NA,NA,NA,NA,1
"2018-04-01 12:58:47","2018-04-01 13:03:40","71.10.134.30",100,293,1,"2018-04-01 13:03:41","R_12oodRO9nzr3CCw",43.454696655273,-86.34529876709,2,4,NA,3,NA,3,NA,0,2,0,0,0,1,NA,NA,NA,NA,4,0,0,5,0,1,2,1,0,5356851,4,2,NA,5,NA,1,4,1,2,0,3,1,5,0,3,0,NA,NA,NA,NA,0
"2018-04-01 13:07:15","2018-04-01 13:09:28","174.22.188.121",100,133,1,"2018-04-01 13:09:29","R_2DYa1B7vpgEEkd7",38.852096557617,-104.77770233154,1,2,NA,NA,NA,1,1,0,0,0,5,0,NA,NA,0,NA,NA,0,5,3,0,0,0,4,1,1,5796333,NA,5,3,5,NA,0,1,1,5,1,3,1,5,0,1,NA,NA,1,NA,NA,1
"2018-04-01 13:11:00","2018-04-01 13:13:15","74.103.175.21",100,135,1,"2018-04-01 13:13:15","R_0In5Oc0nezERPut",40.124603271484,-75.538497924805,3,3,NA,NA,4,2,NA,0,3,0,0,0,1,NA,NA,NA,NA,4,0,2,0,0,0,4,2,0,4567239,4,3,2,NA,NA,1,4,1,3,1,2,0,4,0,2,0,NA,NA,NA,NA,0
"2018-04-01 13:12:39","2018-04-01 13:15:42","67.240.134.184",100,182,1,"2018-04-01 13:15:42","R_290ypfUbbYFPWoK",42.989807128906,-78.222099304199,1,1,NA,NA,NA,1,1,0,0,4,0,0,NA,0,NA,NA,NA,0,3,0,5,0,0,1,2,1,7362919,NA,3,4,5,NA,0,1,1,3,1,4,1,5,0,1,NA,0,NA,NA,NA,0
"2018-04-01 13:13:03","2018-04-01 13:16:17","69.132.186.169",100,193,1,"2018-04-01 13:16:18","R_1ddi5fpifJ9m2ZP",35.18620300293,-80.747901916504,2,2,NA,4,NA,NA,3,0,0,0,5,0,NA,NA,0,NA,NA,0,3,0,0,2,1,1,2,1,2610477,NA,3,NA,5,2,0,3,1,3,0,4,1,5,1,2,NA,NA,1,NA,NA,1
"2018-04-01 13:23:21","2018-04-01 13:24:29","76.190.242.149",100,68,1,"2018-04-01 13:24:30","R_b7WySM0qBS7MRFL",41.231399536133,-80.756698608398,3,3,4,NA,4,NA,NA,0,0,0,0,2,NA,NA,NA,NA,1,3,0,5,0,0,1,1,1,1,4797809,3,NA,5,NA,2,1,3,0,4,1,5,0,4,1,2,NA,NA,NA,1,NA,1
"2018-04-01 13:29:35","2018-04-01 13:32:59","108.227.104.140",100,204,1,"2018-04-01 13:32:59","R_1rv4N3yaTOEUW2Y",33.899703979492,-87.171997070312,3,3,NA,NA,5,NA,3,0,0,5,0,0,NA,1,NA,NA,NA,0,3,0,0,1,0,1,2,0,5851044,NA,3,5,NA,1,0,3,1,3,1,5,0,5,1,1,NA,1,NA,NA,NA,1
"2018-04-01 13:31:54","2018-04-01 13:33:35","97.92.101.49",100,101,1,"2018-04-01 13:33:36","R_3meHkdF9VM5DP0a",40.541198730469,-119.58689880371,2,4,NA,2,4,NA,NA,0,0,0,0,4,NA,NA,NA,NA,1,4,1,0,0,0,1,2,2,0,9709009,4,1,NA,NA,4,1,4,1,1,0,2,0,4,1,4,NA,NA,NA,1,NA,1
"2018-04-01 13:33:14","2018-04-01 13:34:38","74.136.34.54",100,83,1,"2018-04-01 13:34:38","R_1IXydpi7sZXoZW0",37.988693237305,-84.477699279785,4,3,NA,NA,3,NA,3,0,0,4,0,0,NA,1,NA,NA,NA,0,3,0,0,4,1,2,1,1,9401536,NA,3,4,NA,4,0,3,1,3,1,4,0,3,1,4,NA,1,NA,NA,NA,1
"2018-04-01 13:34:48","2018-04-01 13:35:45","172.56.23.93",100,56,1,"2018-04-01 13:35:45","R_210nDsgjTgQSxDq",42.322692871094,-71.084701538086,3,3,2,NA,3,NA,NA,0,0,3,0,0,NA,0,NA,NA,NA,4,0,0,0,3,0,4,2,1,1545289,4,NA,3,NA,3,1,4,0,2,1,3,0,3,1,3,NA,0,NA,NA,NA,0
"2018-04-01 13:43:42","2018-04-01 13:45:36","72.202.201.65",100,114,1,"2018-04-01 13:45:37","R_2pKpsT4G2vPMCZ0",35.954299926758,-93.979499816895,2,2,NA,5,NA,NA,3,0,5,0,0,0,1,NA,NA,NA,NA,0,0,0,5,5,1,4,1,0,8199060,NA,5,NA,5,5,0,3,1,5,0,5,1,5,1,5,0,NA,NA,NA,NA,0
"2018-04-01 13:41:12","2018-04-01 13:46:18","108.70.128.225",100,306,1,"2018-04-01 13:46:18","R_3qNJVTsuLylevdo",35.646102905273,-78.5791015625,3,2,5,NA,NA,NA,2,0,0,0,0,1,NA,NA,NA,NA,0,0,0,5,5,0,1,2,2,1,5430486,NA,NA,5,5,1,0,2,0,5,1,5,1,5,1,1,NA,NA,NA,0,NA,0
"2018-04-01 13:44:45","2018-04-01 13:48:40","172.116.28.59",100,234,1,"2018-04-01 13:48:41","R_3MEvtmZXi896CZ1",33.838592529297,-117.20320129395,2,3,3,NA,NA,NA,4,0,0,0,3,0,NA,NA,1,NA,NA,0,0,3,0,4,0,1,2,0,5057126,NA,NA,3,3,4,0,4,0,3,1,3,1,3,1,4,NA,NA,0,NA,NA,0
"2018-04-01 13:51:06","2018-04-01 13:53:18","98.222.12.161",100,132,1,"2018-04-01 13:53:19","R_3OkaN9jv7tPUDnd",39.772003173828,-89.685897827148,3,3,NA,NA,5,1,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,3,4,0,0,1,1,1,0,3598825,3,3,4,NA,NA,1,3,1,3,1,4,0,5,0,1,NA,NA,NA,NA,1,1
"2018-04-01 13:53:11","2018-04-01 13:57:37","99.110.6.248",100,266,1,"2018-04-01 13:57:38","R_32Lp1zVXOiB2KtX",41.692504882812,-86.144798278809,1,4,3,NA,NA,NA,4,0,0,0,0,3,NA,NA,NA,NA,1,0,0,2,1,0,0,2,1,0,8350051,NA,NA,2,1,3,0,4,0,3,1,2,1,1,1,3,NA,NA,NA,1,NA,1
