"ResponseId","mTurkCode","IPAddress","LocationLatitude","LocationLongitude","StartDate","EndDate","duration_seconds","gender","education_level","house_income","AI_educated","AI_attitude","learn_anything","assignment_undesirable","assignment_jobs","assignment_oversight","assignment_recommender","assignment_beneficial","score_undesirable","score_jobs","score_oversight","score_recommender","score_beneficial","control_undesirable","control_jobs","control_oversight","control_recommender","control_beneficial","treat_undesirable","treat_jobs","treat_oversight","treat_recommender","treat_beneficial","attention_question_code","attention_question","attention_correct"
"R_2PCqol1PbrfRNfg",4703829,"24.154.176.123",40.914001464844,-79.931999206543,"2018-04-03 11:21:27","2018-04-03 11:23:41",134,0,2,2,3,4,1,1,0,0,1,1,2,2,4,3,4,NA,2,4,NA,NA,2,NA,NA,3,4,1,"undesirable",0
"R_32XY6BUmRyBNeI6",1198740,"196.147.97.180",30.008102416992,31.210906982422,"2018-04-03 11:20:53","2018-04-03 11:23:48",174,0,4,1,3,3,0,1,0,1,0,1,2,4,2,2,4,NA,4,NA,2,NA,2,NA,2,NA,4,3,"oversight",1
"R_2eVYs8LlB0bpPXP",2485643,"190.124.31.11",9.9833068847656,-72.033302307129,"2018-04-03 11:21:33","2018-04-03 11:23:55",141,0,4,3,3,3,1,1,0,0,1,1,4,4,4,4,4,NA,4,4,NA,NA,4,NA,NA,4,4,1,"undesirable",0
"R_1DNq4BrHoCYUJJr",8980251,"67.183.99.134",47.294494628906,-122.62200164795,"2018-04-03 11:22:30","2018-04-03 11:23:55",84,1,2,2,4,4,0,0,0,1,1,1,3,4,5,2,4,3,4,NA,NA,NA,NA,NA,5,2,4,4,"recommender",0
"R_2Sw7TIENMYXwFUB",3247318,"73.171.243.54",30.279296875,-81.585098266602,"2018-04-03 11:23:51","2018-04-03 11:24:23",31,0,2,1,3,3,0,0,1,1,0,1,3,3,3,3,3,3,NA,NA,3,NA,NA,3,3,NA,3,5,"beneficial",0
"R_3RsYftjn5E3u2Ym",8943595,"190.124.31.44",9.9833068847656,-72.033302307129,"2018-04-03 11:23:33","2018-04-03 11:24:24",50,0,4,4,3,3,0,0,0,1,1,1,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,3,3,3,5,"beneficial",0
"R_3DhJTFG7yPYaCry",6174382,"73.19.181.16",30.201202392578,-85.672203063965,"2018-04-03 11:22:25","2018-04-03 11:24:27",121,0,2,3,4,2,1,0,1,1,0,1,5,3,2,2,2,5,NA,NA,2,NA,NA,3,2,NA,2,2,"jobs",1
"R_246NsE9AtbgokUy",9643992,"80.120.117.238",48.199996948242,16.36669921875,"2018-04-03 11:20:34","2018-04-03 11:24:37",243,0,2,1,2,3,1,1,0,1,0,1,4,4,3,4,2,NA,4,NA,4,NA,4,NA,3,NA,2,5,"beneficial",1
"R_2usti9YymLihpn5",9854851,"131.212.138.187",45.080001831055,-93.137802124023,"2018-04-03 11:21:20","2018-04-03 11:24:38",198,1,1,3,3,4,1,1,0,0,1,1,1,2,3,3,4,NA,2,3,NA,NA,1,NA,NA,3,4,5,"beneficial",1
"R_2wdJ4eNYebOP3Vs",7179007,"68.59.117.53",30.797500610352,-83.550399780273,"2018-04-03 11:20:10","2018-04-03 11:24:40",269,1,1,1,3,4,1,1,1,0,0,1,1,1,3,2,4,NA,NA,3,2,NA,1,1,NA,NA,4,2,"jobs",0
"R_1jVwEB2IpNcYlBH",9326228,"67.240.242.109",43.185806274414,-77.602401733398,"2018-04-03 11:22:19","2018-04-03 11:24:45",145,1,2,1,3,4,1,1,1,1,0,0,2,2,4,2,4,NA,NA,NA,2,4,2,2,4,NA,NA,2,"jobs",1
"R_pQlWdbwNPcKOzQJ",29007,"155.178.180.11",38.89729309082,-77.252296447754,"2018-04-03 11:24:04","2018-04-03 11:25:01",56,1,2,3,2,2,1,1,0,1,0,1,4,3,2,3,3,NA,3,NA,3,NA,4,NA,2,NA,3,3,"oversight",1
"R_24C78hTWtdG6jw6",7979634,"173.188.49.151",41.364898681641,-82.11499786377,"2018-04-03 11:24:03","2018-04-03 11:25:12",69,0,2,1,3,2,1,0,1,1,0,1,2,5,4,3,2,2,NA,NA,3,NA,NA,5,4,NA,2,5,"beneficial",1
"R_2c0YgIhUN38f8c1",577057,"73.254.150.70",47.552703857422,-122.14790344238,"2018-04-03 11:22:06","2018-04-03 11:25:27",201,0,1,2,1,3,0,1,0,1,0,1,3,4,3,4,4,NA,4,NA,4,NA,3,NA,3,NA,4,3,"oversight",1
"R_OdllPJUKtKcC0OR",3874843,"72.214.242.26",34.502105712891,-120.12870025635,"2018-04-03 11:22:44","2018-04-03 11:25:42",178,1,0,1,2,4,0,1,0,1,0,1,2,5,2,4,4,NA,5,NA,4,NA,2,NA,2,NA,4,1,"undesirable",1
"R_2wiz75RjxN0oMtW",1687593,"69.193.88.170",43.126693725586,-77.731597900391,"2018-04-03 11:22:36","2018-04-03 11:25:42",186,0,2,2,2,3,0,0,1,1,0,1,3,4,4,2,3,3,NA,NA,2,NA,NA,4,4,NA,3,5,"beneficial",1
"R_ZKlPPYq42NeBHLX",2741136,"198.108.218.174",45.201095581055,-85.012001037598,"2018-04-03 11:23:17","2018-04-03 11:25:54",156,1,1,1,4,3,1,0,1,1,0,1,4,3,5,3,4,4,NA,NA,3,NA,NA,3,5,NA,4,3,"oversight",1
"R_2csJFk49roXjAHf",9559347,"108.48.97.94",38.691101074219,-77.206001281738,"2018-04-03 11:21:47","2018-04-03 11:25:54",246,1,1,1,2,4,1,1,0,1,1,0,2,3,5,3,4,NA,3,NA,NA,4,2,NA,5,3,NA,1,"undesirable",1
"R_1pAxkMx8MBDuZ1V",7493682,"54.86.32.166",39.048095703125,-77.472801208496,"2018-04-03 11:24:39","2018-04-03 11:26:06",86,0,1,1,3,4,1,0,1,1,1,0,3,3,3,3,4,3,NA,NA,NA,4,NA,3,3,3,NA,2,"jobs",1
"R_21yRM9NvOh0clxv",7011048,"24.46.16.221",40.459197998047,-74.302001953125,"2018-04-03 11:23:47","2018-04-03 11:26:26",158,1,2,2,4,4,1,1,0,1,0,1,3,3,4,5,4,NA,3,NA,5,NA,3,NA,4,NA,4,3,"oversight",1
"R_31AzGmvBfAut7Be",107724,"24.229.216.166",41.749893188477,-77.333396911621,"2018-04-03 11:19:41","2018-04-03 11:26:34",412,1,1,2,3,4,0,1,1,1,0,0,2,4,4,2,4,NA,NA,NA,2,4,2,4,4,NA,NA,1,"undesirable",1
"R_tGmkqjysQyPiQWB",4434800,"104.231.44.107",39.425003051758,-84.498199462891,"2018-04-03 11:25:19","2018-04-03 11:26:40",81,1,2,2,4,4,1,1,0,1,1,0,2,3,4,2,4,NA,3,NA,NA,4,2,NA,4,2,NA,4,"recommender",1
"R_2ykgNFGH14pMfEo",4283210,"64.239.192.71",32.708099365234,-93.277900695801,"2018-04-03 11:24:27","2018-04-03 11:27:04",156,0,2,2,2,3,0,1,1,0,1,0,4,4,5,1,3,NA,NA,5,NA,3,4,4,NA,1,NA,1,"undesirable",0
"R_21sMsc7N6oD1Ytv",5806871,"172.58.217.33",42.633895874023,-71.295700073242,"2018-04-03 11:24:25","2018-04-03 11:27:29",183,0,2,2,4,5,1,1,0,1,1,0,5,3,5,3,4,NA,3,NA,NA,4,5,NA,5,3,NA,4,"recommender",0
"R_pDAbm1XJ00vtuTf",2313709,"69.244.160.152",42.688400268555,-83.386497497559,"2018-04-03 11:25:29","2018-04-03 11:27:41",131,0,1,1,1,3,1,1,1,1,0,0,3,3,5,2,1,NA,NA,NA,2,1,3,3,5,NA,NA,1,"undesirable",0
"R_12LSIBSKfxNpMzx",3603421,"170.154.57.177",42.079605102539,-71.038200378418,"2018-04-03 11:26:26","2018-04-03 11:27:54",88,1,2,3,1,2,0,0,1,1,1,0,2,2,4,2,3,2,NA,NA,NA,3,NA,2,4,2,NA,3,"oversight",1
"R_1ib22iYG8YomyKu",9994599,"65.246.1.5",39.284698486328,-76.620498657227,"2018-04-03 11:26:42","2018-04-03 11:27:56",74,1,2,3,2,4,1,1,1,0,1,0,3,2,3,2,4,NA,NA,3,NA,4,3,2,NA,2,NA,2,"jobs",1
"R_1mk00aNj9XsbX1M",4090089,"198.199.190.140",39.83219909668,-94.834396362305,"2018-04-03 11:24:27","2018-04-03 11:27:58",211,1,2,2,2,3,1,0,1,0,1,1,3,4,3,3,4,3,NA,3,NA,NA,NA,4,NA,3,4,4,"recommender",0
"R_5by1RyZnqflqXMR",4007162,"68.58.74.108",39.885406494141,-85.97380065918,"2018-04-03 11:19:20","2018-04-03 11:28:43",563,1,1,2,4,4,1,0,1,1,0,1,5,3,5,4,4,5,NA,NA,4,NA,NA,3,5,NA,4,3,"oversight",1
"R_3RkF8XSURTRtCy2",6207859,"184.0.221.76",36.949798583984,-81.128898620605,"2018-04-03 11:26:50","2018-04-03 11:28:58",128,0,4,2,1,4,0,1,1,1,0,0,2,2,2,2,4,NA,NA,NA,2,4,2,2,2,NA,NA,1,"undesirable",1
"R_w6Ox9cpCI5FX8xH",2552910,"184.176.116.248",33.377593994141,-112.38739776611,"2018-04-03 11:26:37","2018-04-03 11:28:58",140,0,1,1,3,4,1,1,0,1,0,1,4,5,5,2,5,NA,5,NA,2,NA,4,NA,5,NA,5,5,"beneficial",1
"R_1NfY8BmzciU7K4b",8339919,"67.249.189.129",43.076202392578,-75.006103515625,"2018-03-31 11:33:16","2018-04-03 11:29:08",258951,1,2,2,2,3,1,0,0,1,1,1,2,3,5,4,4,2,3,NA,NA,NA,NA,NA,5,4,4,5,"beneficial",1
"R_dd8Snle9Tuf3rUd",7654333,"190.124.31.11",9.9833068847656,-72.033302307129,"2018-04-03 11:26:52","2018-04-03 11:29:14",142,1,4,4,3,3,1,0,1,0,1,1,3,3,3,3,3,3,NA,3,NA,NA,NA,3,NA,3,3,4,"recommender",0
"R_sjrzJKmVwP7Tlhn",6370410,"108.230.214.89",29.552597045898,-82.522300720215,"2018-04-03 11:28:44","2018-04-03 11:30:20",95,1,1,1,2,1,0,0,1,1,1,0,5,5,5,3,1,5,NA,NA,NA,1,NA,5,5,3,NA,2,"jobs",1
"R_rkCghjtZ3b5Oni9",7464233,"208.69.133.77",35.366500854492,-80.521499633789,"2018-04-03 11:27:04","2018-04-03 11:30:23",198,1,2,2,3,3,0,0,0,1,1,1,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,3,3,3,3,"oversight",1
"R_1HeQJ7XPO2EJMnO",3622671,"155.41.180.209",42.345092773438,-71.099296569824,"2018-04-03 11:26:49","2018-04-03 11:30:31",222,0,3,1,3,3,1,1,0,1,1,0,3,3,4,2,3,NA,3,NA,NA,3,3,NA,4,2,NA,3,"oversight",1
"R_3gNttfOTw8sX1cF",1020085,"68.44.93.239",40.10009765625,-85.671997070312,"2018-04-03 11:27:15","2018-04-03 11:30:36",200,0,2,3,3,3,0,1,1,1,0,0,2,3,2,2,4,NA,NA,NA,2,4,2,3,2,NA,NA,2,"jobs",1
"R_2V9MlL9fXz9QANm",7522914,"24.26.17.205",37.622192382812,-87.108299255371,"2018-04-03 11:28:06","2018-04-03 11:30:54",167,0,1,2,2,2,0,1,0,1,1,0,3,5,5,1,3,NA,5,NA,NA,3,3,NA,5,1,NA,3,"oversight",1
"R_3mmH4v1iwSh754f",5048011,"173.227.144.160",33.520706176758,-86.80249786377,"2018-04-03 11:27:42","2018-04-03 11:30:54",192,1,4,2,3,1,1,1,1,0,0,1,2,5,5,2,3,NA,NA,5,2,NA,2,5,NA,NA,3,5,"beneficial",1
"R_1mIUGETu3uJzDUt",8402258,"71.195.15.101",44.822998046875,-93.348503112793,"2018-04-03 11:22:31","2018-04-03 11:31:33",542,0,2,2,3,4,1,0,0,1,1,1,3,2,2,3,4,3,2,NA,NA,NA,NA,NA,2,3,4,4,"recommender",0
"R_ebzh1j7DNnwpq3D",8995515,"107.77.229.10",34.054397583008,-118.2440032959,"2018-04-03 11:31:06","2018-04-03 11:31:49",43,0,2,1,3,3,1,0,0,1,1,1,3,4,3,4,3,3,4,NA,NA,NA,NA,NA,3,4,3,4,"recommender",0
"R_UhB6eSMsttJ2ao9",9059123,"172.58.35.39",38.000198364258,-121.32499694824,"2018-04-03 11:29:25","2018-04-03 11:31:59",154,1,2,3,4,3,0,0,0,1,1,1,4,3,2,2,3,4,3,NA,NA,NA,NA,NA,2,2,3,5,"beneficial",1
"R_3NKWQSdQPBjRXzZ",7682148,"73.142.56.190",41.656204223633,-70.349296569824,"2018-04-03 11:28:17","2018-04-03 11:32:08",230,0,2,1,3,4,0,0,1,1,1,0,3,3,3,2,4,3,NA,NA,NA,4,NA,3,3,2,NA,3,"oversight",1
"R_pruFbO3pn6pB6Tf",7898299,"23.254.167.136",47.489105224609,-122.29080200195,"2018-04-03 11:28:56","2018-04-03 11:32:22",206,1,2,2,4,4,1,1,0,0,1,1,4,4,4,4,4,NA,4,4,NA,NA,4,NA,NA,4,4,1,"undesirable",0
"R_6Vj7h2DDtkv3bFL",8554978,"99.89.114.48",38.650100708008,-121.25340270996,"2018-04-03 11:28:36","2018-04-03 11:32:37",240,0,2,2,3,4,1,0,0,1,1,1,2,3,3,4,4,2,3,NA,NA,NA,NA,NA,3,4,4,4,"recommender",0
"R_12nHj2ymMDNhu7m",5694946,"49.206.210.241",17.375305175781,78.474395751953,"2018-04-03 11:32:06","2018-04-03 11:32:59",53,1,2,1,4,4,1,1,1,0,1,0,4,4,5,4,5,NA,NA,5,NA,5,4,4,NA,4,NA,2,"jobs",1
"R_3ozpvsF7SqamLKe",5235570,"124.123.89.99",17.375305175781,78.474395751953,"2018-04-03 11:31:55","2018-04-03 11:32:59",64,1,4,2,4,4,1,1,0,0,1,1,3,3,3,4,4,NA,3,3,NA,NA,3,NA,NA,4,4,5,"beneficial",0
"R_3JfHHpdDmMbcyeo",2949602,"76.203.249.88",42.576400756836,-83.755897521973,"2018-04-03 11:28:58","2018-04-03 11:33:16",258,1,4,2,3,2,0,0,0,1,1,1,5,4,5,1,2,5,4,NA,NA,NA,NA,NA,5,1,2,5,"beneficial",1
"R_1KvhYKf3mUj8Py9",7787636,"24.126.72.15",39.089202880859,-77.183502197266,"2018-04-03 11:32:21","2018-04-03 11:33:23",62,1,1,1,1,3,0,0,1,1,0,1,3,3,3,3,3,3,NA,NA,3,NA,NA,3,3,NA,3,2,"jobs",0
"R_2Va4bB4DUf2OV7a",823181,"50.4.220.146",42.329498291016,-83.190803527832,"2018-04-03 11:31:21","2018-04-03 11:33:41",139,0,2,2,2,4,1,0,1,1,0,1,5,4,4,4,4,5,NA,NA,4,NA,NA,4,4,NA,4,2,"jobs",0
"R_yIRwpN51DBHMRUJ",1689134,"68.225.73.124",29.983795166016,-90.168296813965,"2018-04-03 11:31:18","2018-04-03 11:33:50",151,1,2,2,4,3,1,1,1,0,1,0,4,5,5,2,3,NA,NA,5,NA,3,4,5,NA,2,NA,2,"jobs",0
"R_byC8xUnpg9DHFKx",5967645,"108.253.190.88",41.481704711914,-81.802398681641,"2018-04-03 11:31:03","2018-04-03 11:34:25",201,1,2,1,3,2,0,0,1,1,0,1,4,5,5,2,3,4,NA,NA,2,NA,NA,5,5,NA,3,2,"jobs",1
"R_1DvTK6xDyiImrH0",991159,"12.130.116.7",32.778701782227,-96.821701049805,"2018-04-03 11:30:47","2018-04-03 11:34:36",229,1,3,3,3,4,0,0,0,1,1,1,3,2,4,3,4,3,2,NA,NA,NA,NA,NA,4,3,4,3,"oversight",1
"R_RD2Q4eMezkLM4DL",625957,"174.194.22.207",35.798706054688,-79.893203735352,"2018-04-03 11:32:25","2018-04-03 11:34:40",135,0,3,3,1,1,1,1,1,0,1,0,4,5,4,3,1,NA,NA,4,NA,1,4,5,NA,3,NA,4,"recommender",0
"R_8kUDAoGvRXmUPzr",4781144,"24.175.72.69",25.982498168945,-97.472503662109,"2018-04-03 11:30:51","2018-04-03 11:34:53",241,0,4,2,4,3,1,1,0,0,1,1,4,5,4,1,4,NA,5,4,NA,NA,4,NA,NA,1,4,1,"undesirable",1
"R_2WJtgwurOf4FFea",4919164,"199.175.46.4",25.726699829102,-80.235801696777,"2018-04-03 11:33:48","2018-04-03 11:35:09",81,0,3,4,2,3,1,1,0,1,0,1,5,4,4,4,3,NA,4,NA,4,NA,5,NA,4,NA,3,3,"oversight",1
"R_b11KOd1XKAJPMsx",7592532,"71.163.69.2",38.951995849609,-77.019996643066,"2018-04-03 11:33:04","2018-04-03 11:35:30",146,0,2,1,2,4,0,1,0,0,1,1,2,3,4,4,4,NA,3,4,NA,NA,2,NA,NA,4,4,5,"beneficial",1
"R_3EfNFZGhAIPttWg",3745022,"65.255.91.66",35.96809387207,-97.642601013184,"2018-04-03 11:31:11","2018-04-03 11:35:41",270,1,2,2,1,1,1,0,0,1,1,1,5,5,4,1,3,5,5,NA,NA,NA,NA,NA,4,1,3,5,"beneficial",1
"R_wTMsLreNGlLLMfD",339782,"107.202.163.55",35.255798339844,-81.370697021484,"2018-04-03 11:34:25","2018-04-03 11:35:48",82,0,1,1,5,3,0,0,1,0,1,1,3,1,3,5,3,3,NA,3,NA,NA,NA,1,NA,5,3,4,"recommender",0
"R_10UYLeztOQyRSxz",961421,"64.58.165.18",33.708099365234,-117.75959777832,"2018-04-03 11:31:58","2018-04-03 11:35:55",237,1,2,2,3,4,1,1,1,0,1,0,2,5,5,4,4,NA,NA,5,NA,4,2,5,NA,4,NA,4,"recommender",0
"R_10w5Aau3CImZvgV",3757671,"204.58.233.6",41.306900024414,-96.106399536133,"2018-04-03 11:34:37","2018-04-03 11:36:14",96,0,1,1,1,3,1,1,0,1,0,1,3,4,3,4,4,NA,4,NA,4,NA,3,NA,3,NA,4,5,"beneficial",1
"R_2uBOJo7Dhd78Uu9",9049820,"71.194.81.229",41.646301269531,-87.452796936035,"2018-04-03 11:35:40","2018-04-03 11:36:30",50,0,2,1,3,3,0,0,1,1,1,0,3,3,3,3,3,3,NA,NA,NA,3,NA,3,3,3,NA,3,"oversight",0
"R_3ek4sI11Hc3Fjb8",5240994,"74.215.63.227",39.157897949219,-84.596603393555,"2018-04-01 12:21:32","2018-04-03 11:36:43",170110,0,2,1,4,4,0,0,0,1,1,1,3,4,5,2,3,3,4,NA,NA,NA,NA,NA,5,2,3,3,"oversight",1
"R_1QMfTHvJdYgm9bv",1863172,"204.102.229.130",36.369903564453,-121.84059906006,"2018-04-03 11:35:25","2018-04-03 11:36:58",93,1,1,3,2,3,1,1,1,0,0,1,3,3,5,3,3,NA,NA,5,3,NA,3,3,NA,NA,3,5,"beneficial",1
"R_2zw2do3VwqEGGQE",7917097,"107.1.199.10",45.533203125,-122.68270111084,"2018-04-03 11:35:16","2018-04-03 11:37:04",107,1,2,2,3,4,0,0,1,0,1,1,3,3,4,4,4,3,NA,4,NA,NA,NA,3,NA,4,4,5,"beneficial",1
"R_6r1Z2UVaETEF6AV",2789101,"12.216.177.50",33.315093994141,-86.755996704102,"2018-04-03 11:33:39","2018-04-03 11:37:14",214,1,2,3,3,4,1,0,1,1,1,0,3,4,5,3,5,3,NA,NA,NA,5,NA,4,5,3,NA,3,"oversight",1
"R_3EL3lKSE9gkLP6R",8098484,"67.246.83.92",42.912902832031,-76.565902709961,"2018-04-03 11:35:10","2018-04-03 11:37:26",136,1,2,1,3,2,1,0,1,0,1,1,4,2,1,4,3,4,NA,1,NA,NA,NA,2,NA,4,3,5,"beneficial",1
"R_3Rh1xcZ7lp0wHy5",3858014,"73.1.76.197",26.946701049805,-80.217002868652,"2018-04-03 11:36:37","2018-04-03 11:37:27",49,1,1,1,4,3,0,0,1,1,0,1,3,2,3,4,4,3,NA,NA,4,NA,NA,2,3,NA,4,3,"oversight",0
"R_bD67JplWURAZxWp",3187171,"107.208.105.255",36.10400390625,-86.659896850586,"2018-04-03 11:36:32","2018-04-03 11:37:51",78,1,2,2,4,4,1,0,0,1,1,1,3,3,4,5,4,3,3,NA,NA,NA,NA,NA,4,5,4,5,"beneficial",0
"R_1d7hUlbGLUiGjOh",4091554,"73.182.224.118",41.30940246582,-72.924003601074,"2018-04-03 11:36:08","2018-04-03 11:37:56",108,1,2,2,4,3,0,1,0,1,1,0,3,5,5,3,3,NA,5,NA,NA,3,3,NA,5,3,NA,4,"recommender",1
"R_6W3dOOmB7sEYqDD",8308987,"24.187.176.237",41.224105834961,-73.051696777344,"2018-04-03 11:36:08","2018-04-03 11:38:13",125,1,1,2,2,3,0,0,1,1,1,0,2,4,3,2,3,2,NA,NA,NA,3,NA,4,3,2,NA,2,"jobs",0
"R_AH6sKg1iZxchUtz",8870237,"205.145.233.160",30.420303344727,-84.253898620605,"2018-04-03 11:36:35","2018-04-03 11:38:36",120,0,2,2,1,3,1,1,0,1,0,1,2,2,4,2,3,NA,2,NA,2,NA,2,NA,4,NA,3,5,"beneficial",1
"R_2c1mPTc1lUuNNN5",4479735,"107.77.209.186",38.57829284668,-90.666603088379,"2018-04-03 11:36:19","2018-04-03 11:38:41",141,0,2,1,2,3,1,1,1,0,1,0,4,5,5,1,3,NA,NA,5,NA,3,4,5,NA,1,NA,4,"recommender",0
"R_1QyDvHiPCZxvK03",9341807,"174.79.7.184",32.541793823242,-83.590202331543,"2018-04-03 11:38:20","2018-04-03 11:39:14",53,0,4,2,1,2,1,1,0,1,1,0,3,3,4,2,2,NA,3,NA,NA,2,3,NA,4,2,NA,1,"undesirable",1
"R_3RfrbPJSLc8xfXK",4182580,"73.155.137.178",29.62370300293,-95.632202148438,"2018-04-03 11:33:37","2018-04-03 11:39:30",352,0,2,1,4,4,1,0,1,0,1,1,3,4,5,4,5,3,NA,5,NA,NA,NA,4,NA,4,5,4,"recommender",0
"R_1mIvUI3NSBzoYom",1585035,"174.217.7.228",41.262802124023,-96.116401672363,"2018-04-03 11:37:43","2018-04-03 11:39:35",112,0,2,2,3,3,1,0,1,1,1,0,4,4,4,3,3,4,NA,NA,NA,3,NA,4,4,3,NA,2,"jobs",0
"R_1IodfazbPlHvCIL",2452366,"24.175.68.0",25.950897216797,-97.325401306152,"2018-04-03 11:39:07","2018-04-03 11:39:49",41,0,2,1,3,1,0,1,0,1,1,0,5,2,5,1,1,NA,2,NA,NA,1,5,NA,5,1,NA,1,"undesirable",1
"R_2zTSKIYxGMDr7MN",7067542,"173.215.62.237",40.732604980469,-91.964401245117,"2018-04-03 11:35:51","2018-04-03 11:39:51",239,0,1,1,3,3,1,1,0,1,0,1,3,3,3,4,3,NA,3,NA,4,NA,3,NA,3,NA,3,1,"undesirable",0
"R_3isauPGXEQW4E9u",5693443,"96.253.5.53",41.585403442383,-71.257400512695,"2018-04-03 11:36:15","2018-04-03 11:40:00",225,0,1,2,3,2,0,1,0,1,0,1,5,5,5,3,2,NA,5,NA,3,NA,5,NA,5,NA,2,5,"beneficial",1
"R_sNKS4RNIqDjbzP3",3047125,"98.243.113.184",43.177200317383,-86.27320098877,"2018-04-03 11:37:59","2018-04-03 11:40:06",127,0,1,1,3,3,0,0,1,1,0,1,4,1,5,2,3,4,NA,NA,2,NA,NA,1,5,NA,3,3,"oversight",0
"R_0VujoCkA3XDxbTr",3944949,"24.166.218.11",39.826995849609,-84.018699645996,"2018-04-03 11:38:19","2018-04-03 11:40:19",119,0,4,1,2,1,1,0,1,1,1,0,5,3,3,2,1,5,NA,NA,NA,1,NA,3,3,2,NA,4,"recommender",0
"R_1HjXM7CRtEpBoSi",1164532,"72.228.42.128",43.005599975586,-73.862800598145,"2018-04-03 11:37:25","2018-04-03 11:41:31",246,0,2,1,3,5,1,1,0,0,1,1,2,2,4,2,4,NA,2,4,NA,NA,2,NA,NA,2,4,4,"recommender",0
"R_1KwHrb6zGiERtYq",6466146,"64.171.224.83",36.750503540039,-119.67330169678,"2018-04-03 11:39:34","2018-04-03 11:41:42",128,1,1,1,2,4,0,1,1,1,0,0,2,2,5,2,4,NA,NA,NA,2,4,2,2,5,NA,NA,3,"oversight",0
"R_3Ez1aFVnWZrnzhV",4017424,"76.84.138.191",40.779602050781,-96.700103759766,"2018-04-03 11:38:09","2018-04-03 11:41:53",223,0,3,2,2,2,1,0,1,1,0,1,3,5,3,2,3,3,NA,NA,2,NA,NA,5,3,NA,3,2,"jobs",1
"R_1dppaNiaLkrIwaG",455724,"24.161.38.219",41.393096923828,-73.973297119141,"2018-04-03 11:41:03","2018-04-03 11:43:01",117,0,3,2,3,2,0,1,1,0,1,0,4,4,2,2,3,NA,NA,2,NA,3,4,4,NA,2,NA,2,"jobs",1
"R_2BxImkTqHe1jwR2",9585602,"75.166.78.136",39.72900390625,-104.95279693604,"2018-04-03 11:40:31","2018-04-03 11:43:24",172,1,2,2,3,3,0,1,1,0,1,0,2,3,4,3,3,NA,NA,4,NA,3,2,3,NA,3,NA,1,"undesirable",0
"R_3gXdHXFztzfhzF1",7777688,"99.3.114.137",36.935806274414,-119.56340026855,"2018-04-03 11:40:20","2018-04-03 11:43:29",189,1,4,2,2,3,1,0,1,1,1,0,4,5,4,2,2,4,NA,NA,NA,2,NA,5,4,2,NA,4,"recommender",0
"R_sTjLeAfGBr7VarD",441758,"156.144.224.26",41.616195678711,-87.048896789551,"2018-04-03 11:41:28","2018-04-03 11:44:11",162,1,4,3,3,4,0,1,0,0,1,1,2,4,4,3,4,NA,4,4,NA,NA,2,NA,NA,3,4,1,"undesirable",1
"R_2wdeGguABkUKd5G",866019,"174.255.9.67",37.751007080078,-97.821998596191,"2018-04-03 11:40:47","2018-04-03 11:44:46",239,0,1,2,2,3,1,0,1,1,0,1,2,2,4,2,3,2,NA,NA,2,NA,NA,2,4,NA,3,3,"oversight",1
"R_2s4q1qJWHU3K2GZ",269715,"24.125.244.177",33.918792724609,-84.067802429199,"2018-04-03 11:42:16","2018-04-03 11:45:04",167,1,3,2,4,3,0,0,0,1,1,1,5,5,5,1,2,5,5,NA,NA,NA,NA,NA,5,1,2,4,"recommender",0
"R_3kieXX3kZpTDOSE",5025550,"104.174.21.254",34.168304443359,-118.37300109863,"2018-04-03 11:44:01","2018-04-03 11:45:09",67,0,1,1,4,4,0,1,0,1,1,0,4,4,5,4,5,NA,4,NA,NA,5,4,NA,5,4,NA,4,"recommender",0
"R_7OMOGOunozvOz9D",7797425,"23.254.203.122",47.489105224609,-122.29080200195,"2018-04-03 11:44:25","2018-04-03 11:45:10",44,1,2,2,4,4,1,1,0,1,0,1,4,4,4,4,4,NA,4,NA,4,NA,4,NA,4,NA,4,3,"oversight",0
"R_2uQB7Dck61hjRFk",6775361,"70.140.24.236",29.915603637695,-95.649101257324,"2018-04-03 11:43:16","2018-04-03 11:45:12",116,0,1,2,3,2,0,1,0,1,1,0,4,4,3,2,3,NA,4,NA,NA,3,4,NA,3,2,NA,4,"recommender",0
"R_vqOAJkuD1iVDa1z",9486445,"174.105.25.180",39.863906860352,-83.120101928711,"2018-04-03 11:44:02","2018-04-03 11:46:30",147,1,1,1,4,4,0,1,0,0,1,1,2,2,4,3,4,NA,2,4,NA,NA,2,NA,NA,3,4,1,"undesirable",1
"R_1FQB9NvTtovAwNQ",2115041,"162.236.180.250",32.530502319336,-97.307601928711,"2018-04-03 11:45:53","2018-04-03 11:47:24",90,1,1,1,4,3,0,0,1,1,0,1,5,4,4,4,3,5,NA,NA,4,NA,NA,4,4,NA,3,3,"oversight",1
"R_1LihmQpd0rlSIlV",2062359,"76.115.49.208",45.577392578125,-122.62080383301,"2018-04-03 11:46:12","2018-04-03 11:47:28",75,0,2,1,3,4,1,1,0,1,0,1,4,4,2,5,4,NA,4,NA,5,NA,4,NA,2,NA,4,1,"undesirable",0
"R_22KA5r86HVQ4JrI",1598913,"63.151.162.14",31.591796875,-110.17189788818,"2018-04-03 11:45:47","2018-04-03 11:49:04",197,0,1,1,1,2,1,0,1,1,0,1,2,2,4,3,3,2,NA,NA,3,NA,NA,2,4,NA,3,2,"jobs",1
